index,value,area,init_name,final_name,init_date,final_date,grid,geometry
2374,1,1000.0,S2B_MSIL2A_20190730T142759_N0213_R053_T20LNP_20190730T165020,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190730,20200131,T20LNP,"POLYGON ((-62.93590347138937 -10.66238210366602, -62.93572059977548 -10.66238206617275, -62.93572048589463 -10.66292471805004, -62.93581192186349 -10.662924736811, -62.93581195977045 -10.66274385285366, -62.93590339568548 -10.66274387158759, -62.93590347138937 -10.66238210366602))"
2375,1,2600.0,S2B_MSIL2A_20190730T142759_N0213_R053_T20LNP_20190730T165020,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190730,20200131,T20LNP,"POLYGON ((-62.49646883201144 -10.66234549562054, -62.49582880593981 -10.66234446555919, -62.49582821047687 -10.66270621961556, -62.49591964287679 -10.66270636685239, -62.49601107527804 -10.66270651406252, -62.49601122409179 -10.66261607554666, -62.49646838598313 -10.6626168111904, -62.49646808862423 -10.66279768823436, -62.4965595210605 -10.66279783528556, -62.49655996701585 -10.662526519715, -62.49646853466056 -10.66252637266764, -62.49646883201144 -10.66234549562054))"
2376,1,5200.0,S2B_MSIL2A_20190730T142759_N0213_R053_T20LNP_20190730T165020,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190730,20200131,T20LNP,"POLYGON ((-62.15854297080958 -10.66279523595346, -62.1581772665652 -10.66279425271845, -62.15817701799993 -10.66288468493106, -62.15808559191742 -10.66288443905344, -62.15808534332295 -10.6629748712634, -62.15799391721568 -10.66297462535695, -62.15799366859198 -10.66306505756424, -62.15790224245995 -10.66306481162897, -62.15790199380704 -10.6631552438336, -62.15771914149572 -10.6631547518787, -62.15771889278658 -10.66324518407854, -62.15781031896812 -10.66324543007147, -62.15808459752612 -10.66324616789009, -62.15808434892271 -10.66333660009793, -62.15817577514017 -10.66333684598622, -62.15826720135984 -10.6633370918478, -62.1582667042543 -10.66351795627044, -62.15835813053019 -10.66351820210959, -62.15835788200106 -10.66360863432225, -62.15872358723487 -10.66360961742042, -62.15872383565604 -10.66351918519924, -62.15863240937123 -10.66351893946687, -62.15863390001337 -10.66297634614148, -62.15854247389272 -10.66297610039521, -62.15854297080958 -10.66279523595346))"
2377,1,1000.0,S2B_MSIL2A_20190730T142759_N0213_R053_T20LNP_20190730T165020,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190730,20200131,T20LNP,"POLYGON ((-62.42779900551815 -10.66466933785713, -62.42770757355976 -10.66466917069497, -62.42770689749234 -10.66503092063187, -62.42779832955874 -10.66503108779983, -62.42788976162665 -10.66503125494108, -62.42788959266 -10.6651216924269, -62.42816388895383 -10.66512219369477, -62.42816405783947 -10.66503175620461, -62.42807262576702 -10.66503158914348, -62.42798119369608 -10.66503142205564, -62.4279813626342 -10.66494098456785, -62.42788993059177 -10.66494081745475, -62.42789009955538 -10.66485037996789, -62.42779866754147 -10.66485021282953, -62.42779900551815 -10.66466933785713))"
2378,1,3900.0,S2B_MSIL2A_20190730T142759_N0213_R053_T20LNP_20190730T165020,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190730,20200131,T20LNP,"POLYGON ((-62.63224268452446 -10.66624248202699, -62.63205981428254 -10.66624226708494, -62.63205883611965 -10.6670562283196, -62.63215027148319 -10.66705633581237, -62.63260744831549 -10.6670568728755, -62.63260777389241 -10.66678555245188, -62.63251633860503 -10.66678544509548, -62.63251644715573 -10.66669500495416, -62.63242501189634 -10.66669489757197, -62.63242533762362 -10.66642357714767, -62.63233390244622 -10.66642346974156, -62.63224246726978 -10.66642336230874, -62.63224268452446 -10.66624248202699))"
2379,1,19200.0,S2B_MSIL2A_20190730T142759_N0213_R053_T20LNP_20190730T165020,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190730,20200131,T20LNP,"POLYGON ((-62.9242892692338 -10.6698861916724, -62.92419783120864 -10.66988616953172, -62.92419780881048 -10.66997661144691, -62.92401493270674 -10.66997656708499, -62.92401488780177 -10.67015745091305, -62.92392344969617 -10.67015742869162, -62.92392338225614 -10.67042875442922, -62.92401482044281 -10.67042877665122, -62.92401477553582 -10.67060966047406, -62.92410621377672 -10.67060968266974, -62.92410619134995 -10.67070012458057, -62.92419762961807 -10.6707001467497, -62.92419760721813 -10.67079058866021, -62.92428904551348 -10.67079061080281, -62.92438048380903 -10.67079063291869, -62.92438043911658 -10.67097151673888, -62.92447187746639 -10.67097153882842, -62.9244718105073 -10.67124286455539, -62.92456324893836 -10.67124288661877, -62.92456322664528 -10.6713333285269, -62.92465466510356 -10.67133335056375, -62.92492898047959 -10.67133341651392, -62.92492895829441 -10.67142385842229, -62.9250203967805 -10.67142388035242, -62.9251118352668 -10.67142390225582, -62.92511181313546 -10.67151434416405, -62.92520325164898 -10.67151436604091, -62.92520327375328 -10.67142392413249, -62.92538615072687 -10.67142396780564, -62.92538617277695 -10.67133352589632, -62.92584336507925 -10.67133363461054, -62.92584338699402 -10.67124319269975, -62.92575194856019 -10.67124317101055, -62.92575199244317 -10.67106228718778, -62.92566055406358 -10.67106226547223, -62.9256606639027 -10.67061005590713, -62.92556922565842 -10.67061003416579, -62.92556924765267 -10.67051959225139, -62.92538637121872 -10.67051954868892, -62.92529493300204 -10.6705195268676, -62.92529495507716 -10.67042908495325, -62.92502064050936 -10.67042901932949, -62.92492920232049 -10.67042899740146, -62.92492931323348 -10.66997678782566, -62.92474643712654 -10.66997674389131, -62.92474637041722 -10.67024806963722, -62.9243806178815 -10.67024798144555, -62.92428917974807 -10.67024795933083, -62.9242892692338 -10.6698861916724))"
2380,1,2500.0,S2B_MSIL2A_20190730T142759_N0213_R053_T20LNP_20190730T165020,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190730,20200131,T20LNP,"POLYGON ((-62.16327760513439 -10.66995213171801, -62.16318617682154 -10.66995188716997, -62.16318592956544 -10.67004231945786, -62.16309450122782 -10.670042074881, -62.16309425394249 -10.67013250716623, -62.16318568230712 -10.67013275174522, -62.16318419871062 -10.6706753454583, -62.16327562723953 -10.67067559002329, -62.16327587448414 -10.67058515773697, -62.16336730298825 -10.67058540227313, -62.16336755020364 -10.67049496998417, -62.16391612111279 -10.67049643662739, -62.16391636816391 -10.67040600432519, -62.16382493970053 -10.67040575995356, -62.16382518677644 -10.67031532765295, -62.16355090148058 -10.67031459438412, -62.16345947305307 -10.67031434990775, -62.1634597202348 -10.67022391761509, -62.16336829183651 -10.67022367311412, -62.16327686344044 -10.67022342858644, -62.16327760513439 -10.66995213171801))"
2381,1,1800.0,S2B_MSIL2A_20190730T142759_N0213_R053_T20LNP_20190730T165020,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190730,20200131,T20LNP,"POLYGON ((-62.75530906960253 -10.67395996172419, -62.75494331567288 -10.67395967534838, -62.75494324323504 -10.67405011648729, -62.75476036622005 -10.67404997313774, -62.75476029372751 -10.67414041427489, -62.75466885519397 -10.6741403425594, -62.75466878267375 -10.67423078369539, -62.75476022123431 -10.67423085541151, -62.75476014874048 -10.67432129654761, -62.75503446450718 -10.67432151153741, -62.75503453691994 -10.67423107039945, -62.75512597548312 -10.67423114200863, -62.7551260478682 -10.67414070086953, -62.75530892494243 -10.67414084400644, -62.75530906960253 -10.67395996172419))"
2382,1,8000.0,S2B_MSIL2A_20190730T142759_N0213_R053_T20LNP_20190730T165020,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190730,20200131,T20LNP,"POLYGON ((-62.52433424240234 -10.67622625237736, -62.5242428055737 -10.6762261132652, -62.52424266491226 -10.67631655208596, -62.52387691750216 -10.67631599536513, -62.52387663595926 -10.67649687299542, -62.52378519905582 -10.67649673374595, -62.52378491745382 -10.67667761137174, -62.52387635441131 -10.67667775062362, -62.52387550973717 -10.67722038349564, -62.52378407261747 -10.67722024423653, -62.52378322773569 -10.67776287708245, -62.52360035317567 -10.67776259846953, -62.52360007143017 -10.67794347607582, -62.52350863409797 -10.67794333672683, -62.52350835229336 -10.67812421432861, -62.52341691490835 -10.67812407495047, -62.5234167739771 -10.67821451374937, -62.52332533656633 -10.67821437434328, -62.52332519560679 -10.67830481314045, -62.5234166330446 -10.67830495254774, -62.52359950792402 -10.67830523128211, -62.52359978967961 -10.67812435368002, -62.5239655392373 -10.6781249108182, -62.5239659615368 -10.67785359439664, -62.52414883616099 -10.67785387279805, -62.52414911757955 -10.67767299517624, -62.52405768032088 -10.67767285599132, -62.52396624306348 -10.67767271677966, -62.52396694685812 -10.67722052272801, -62.52424125822858 -10.6772209402647, -62.52424139890263 -10.67713050144918, -62.52414996180491 -10.67713036229823, -62.52415066529138 -10.67667816821882, -62.52424210225393 -10.67667830736374, -62.52424224292039 -10.67658786854508, -62.52433367985718 -10.67658800766206, -62.52433424240234 -10.67622625237736))"
2383,1,1600.0,S2B_MSIL2A_20190730T142759_N0213_R053_T20LNP_20190730T165020,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190730,20200131,T20LNP,"POLYGON ((-62.45154202559294 -10.68108113720841, -62.45126771389135 -10.68108065571752, -62.45126755157937 -10.68117109347394, -62.45135898883881 -10.68117125399904, -62.45135882655241 -10.68126169175632, -62.45145026384036 -10.68126185225606, -62.45145010157955 -10.6813522900142, -62.451541538896 -10.68135245048859, -62.45163297621389 -10.68135261093622, -62.45163265179608 -10.68153348645649, -62.45181552654442 -10.68153380727707, -62.45181617515788 -10.68117205622332, -62.45163330062589 -10.68117173541385, -62.45154186336207 -10.681171574969, -62.45154202559294 -10.68108113720841))"
2384,1,1300.0,S2B_MSIL2A_20190730T142759_N0213_R053_T20LNP_20190730T165020,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190730,20200131,T20LNP,"POLYGON ((-62.05892713263737 -10.68014557411118, -62.05883570387815 -10.68014529880941, -62.05883542551998 -10.68023572846679, -62.05856113917614 -10.68023490239392, -62.05856086073438 -10.6803253320436, -62.0586522895402 -10.68032560743035, -62.05865173270327 -10.6805064667329, -62.05874316156564 -10.68050674209768, -62.05910887704008 -10.68050784328942, -62.05910915532463 -10.68041741362648, -62.05901772647931 -10.68041713837104, -62.0589262976365 -10.68041686308886, -62.05892713263737 -10.68014557411118))"
2385,1,3200.0,S2B_MSIL2A_20190730T142759_N0213_R053_T20LNP_20190730T165020,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190730,20200131,T20LNP,"POLYGON ((-62.04210003333782 -10.68145090666652, -62.04173431854617 -10.68144978547603, -62.04173403509514 -10.68154021467562, -62.04155117766049 -10.68153965391509, -62.04155089415286 -10.6816300831093, -62.04164232289594 -10.68163036350536, -62.04164175592712 -10.68181122189704, -62.04173318472682 -10.68181150227122, -62.04173290126564 -10.6819019314687, -62.04228147427938 -10.6819036131668, -62.0422820408748 -10.68172275474221, -62.04246489845821 -10.68172331508462, -62.04246518169804 -10.68163288586667, -62.04219089540782 -10.68163204532022, -62.0420994666495 -10.68163176508459, -62.04210003333782 -10.68145090666652))"
2386,1,30100.0,S2B_MSIL2A_20190730T142759_N0213_R053_T20LNP_20190730T165020,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190730,20200131,T20LNP,"POLYGON ((-62.96186881240799 -10.68192180694529, -62.96159448736 -10.68192177335482, -62.96159447599878 -10.68201221525975, -62.96150303428927 -10.68201220400932, -62.96150302290089 -10.68210264591363, -62.96141158116443 -10.68210263463634, -62.96141155833327 -10.68228351844318, -62.96132011654282 -10.68228350713895, -62.96132010510002 -10.68237394904149, -62.96122866328262 -10.6823739377104, -62.96122865181268 -10.68246437961233, -62.96113720996832 -10.68246436825439, -62.96113718697403 -10.68264525205647, -62.96104574507567 -10.68264524067157, -62.96104573355132 -10.68273568257173, -62.96095429162601 -10.68273567115998, -62.9609542800745 -10.68282611305951, -62.96086283812225 -10.68282610162091, -62.96086282654358 -10.68291654351982, -62.96077138456437 -10.68291653205436, -62.96077137295855 -10.68300697395265, -62.9606799309524 -10.68300696246033, -62.96067991931942 -10.683097404358, -62.96058847728631 -10.68309739283883, -62.96058846562618 -10.68318783473588, -62.9602226973866 -10.6831877883912, -62.96022268561814 -10.68327823028732, -62.96031412770493 -10.68327824191373, -62.96049701187884 -10.68327826508627, -62.96049698850392 -10.68345914887756, -62.96058843064515 -10.68345916042389, -62.96058841898458 -10.68354960231885, -62.96067986115295 -10.68354961383853, -62.96077130332143 -10.68354962533144, -62.96077129171488 -10.68364006722608, -62.96086273391052 -10.68364007869233, -62.96086271075121 -10.68382096248024, -62.96095415300108 -10.68382097391993, -62.96095414144832 -10.6839114158132, -62.96104558372533 -10.68391142722624, -62.96104557219953 -10.68400186911908, -62.96113701450371 -10.68400188050545, -62.96113700300486 -10.68409232239788, -62.96122844533619 -10.68409233375759, -62.9612284338643 -10.68418277564958, -62.96159420329886 -10.68418282082122, -62.96159422602609 -10.68400193703592, -62.96168566833087 -10.68400194826174, -62.9616857136759 -10.68364018068449, -62.96214292466023 -10.68364023641023, -62.96214295826211 -10.68336891072036, -62.96205151614621 -10.68336889962902, -62.9620515722826 -10.68291669013593, -62.96214301426324 -10.68291670122679, -62.96214302546317 -10.68282625932651, -62.96260023523257 -10.68282631437899, -62.96260022416791 -10.68291675627974, -62.96269166614915 -10.68291676721006, -62.96269168822427 -10.68273588340784, -62.96260024629714 -10.68273587247771, -62.96260026842596 -10.68255498867358, -62.96250882655303 -10.68255497771689, -62.96241738468021 -10.68255496673343, -62.96241739579857 -10.68246452483077, -62.9623259539529 -10.68246451382066, -62.96232597624345 -10.68228363001397, -62.96223453445197 -10.68228361897729, -62.9621430926606 -10.68228360791386, -62.96214310385982 -10.68219316600992, -62.9620516620956 -10.68219315491983, -62.96205167332178 -10.68210271301546, -62.96196023158471 -10.68210270189871, -62.96196024283783 -10.68201225999392, -62.96186880112792 -10.68201224885051, -62.96186881240799 -10.68192180694529))"
2387,1,2900.0,S2B_MSIL2A_20190730T142759_N0213_R053_T20LNP_20190730T165020,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190730,20200131,T20LNP,"POLYGON ((-62.83092184335807 -10.68676224067626, -62.83028174411474 -10.68676189357539, -62.83028169388501 -10.68685233507353, -62.83037313665977 -10.6868523847401, -62.83037303625308 -10.68703326773566, -62.83046447908242 -10.68703331737632, -62.83046442890547 -10.68712375887374, -62.83055587176232 -10.68712380848807, -62.83055577146119 -10.68730469148221, -62.83064721437262 -10.68730474107062, -62.83073865728449 -10.68730479063227, -62.83073860718738 -10.68739523212941, -62.83083005012677 -10.68739528166472, -62.83083030047252 -10.68694307417162, -62.83092174327703 -10.68694312367802, -62.83092184335807 -10.68676224067626))"
2388,1,1000.0,S2B_MSIL2A_20190730T142759_N0213_R053_T20LNP_20190730T165020,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190730,20200131,T20LNP,"POLYGON ((-62.15857072594083 -10.68594611363701, -62.15838785997624 -10.68594562103499, -62.15838661467782 -10.68639778144938, -62.15856948091291 -10.68639827407273, -62.15857072594083 -10.68594611363701))"
2389,1,1800.0,S2B_MSIL2A_20190730T142759_N0213_R053_T20LNP_20190730T165020,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190730,20200131,T20LNP,"POLYGON ((-62.94732868234573 -10.68716532341753, -62.94650569325432 -10.68716518356768, -62.94650567742155 -10.68725562542309, -62.94659712068042 -10.68725564106917, -62.94659710487456 -10.68734608292419, -62.94668854816064 -10.68734609854364, -62.94668851660263 -10.68752698225239, -62.94677995994299 -10.68752699784534, -62.94677997569501 -10.68743655599109, -62.94696286232201 -10.68743658709642, -62.94696287801975 -10.68734614524137, -62.9470543213064 -10.68734616075375, -62.94705433697693 -10.68725571889805, -62.94732866675652 -10.68725576527416, -62.94732868234573 -10.68716532341753))"
2390,1,32700.0,S2B_MSIL2A_20190730T142759_N0213_R053_T20LNP_20190730T165020,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190730,20200131,T20LNP,"POLYGON ((-62.70500596805419 -10.68639739175669, -62.70482308441078 -10.68639721900958, -62.70482299705368 -10.68648765970134, -62.70473155520608 -10.68648757328689, -62.70473129304887 -10.6867588953568, -62.70427408341672 -10.68675846287186, -62.70427417093855 -10.68666802218616, -62.70399984524987 -10.68666776237626, -62.70399975764684 -10.68675820305971, -62.70409119956935 -10.68675828969052, -62.70409111199261 -10.6868487303742, -62.70418255394298 -10.686848816979, -62.70427399589411 -10.68684890355704, -62.70427390837071 -10.68693934424169, -62.7043653503497 -10.68693943079371, -62.70445679232947 -10.68693951731896, -62.7044567048594 -10.68702995800459, -62.70454814686702 -10.68703004450382, -62.70454805942325 -10.68712048518968, -62.70463950145871 -10.68712057166289, -62.70473094349495 -10.68712065810934, -62.70473085610452 -10.68721109879617, -62.70482229816861 -10.6872111852166, -62.70500518229914 -10.68721135797716, -62.70500509498911 -10.6873017986657, -62.70509653708261 -10.68730188500658, -62.70518797917689 -10.68730197132069, -62.70518789192021 -10.68739241201021, -62.70527933404234 -10.6873924982983, -62.70537077616524 -10.68739258455962, -62.70537068896191 -10.68748302525011, -62.70546213111265 -10.68748311148541, -62.7055535732642 -10.68748319769395, -62.70555322465955 -10.68784496045663, -62.70564466692012 -10.68784504664139, -62.70564440553964 -10.68811636871014, -62.70573584788219 -10.68811645487036, -62.70601017491452 -10.6881167131904, -62.70601008789439 -10.68820715388192, -62.70610153026712 -10.68820723993581, -62.7061011822871 -10.68856900269963, -62.70619262476887 -10.68856908872973, -62.70628406725142 -10.68856917473305, -62.7062839803086 -10.68865961542419, -62.70637542281901 -10.68865970140149, -62.70655830784214 -10.68865987327577, -62.70655804725262 -10.68893119535274, -62.70683237503675 -10.68893145297007, -62.70683246181952 -10.68884101227605, -62.70692390438872 -10.68884109809421, -62.70692399114363 -10.68875065739891, -62.70728976131992 -10.68875100040087, -62.70728993461086 -10.68857011900278, -62.70765570458305 -10.68857046157048, -62.70765579111908 -10.68848002086769, -62.70747290618559 -10.68847984963886, -62.70738146371999 -10.68847976398429, -62.70738155033646 -10.68838932328319, -62.7072901078987 -10.6883892376026, -62.70729028118344 -10.68820835620031, -62.70719883880059 -10.68820827049443, -62.70719901213636 -10.68802738909154, -62.70710756980844 -10.68802730336037, -62.70710765650222 -10.68793686265888, -62.70701621420213 -10.68793677690169, -62.70701638764149 -10.68775589549862, -62.7069249453963 -10.68775580971614, -62.70692503214188 -10.68766536901457, -62.70683358992454 -10.68766528320606, -62.70683367669641 -10.68757484250471, -62.70674223450691 -10.68757475667018, -62.70665079231819 -10.68757467080888, -62.70665087914341 -10.68748423010848, -62.70655943698252 -10.68748414422116, -62.70655952383404 -10.68739370352099, -62.70646808170099 -10.68739361760764, -62.70646816857878 -10.6873031769077, -62.70619384226551 -10.68730291900928, -62.70610240016266 -10.6873028329896, -62.70610248714792 -10.68721239229211, -62.70582816092519 -10.68721213407472, -62.70573671885251 -10.68721204794872, -62.70573689303721 -10.68703116655812, -62.70564545101944 -10.68703108040685, -62.70564553813767 -10.6869406397115, -62.70555409614774 -10.68694055353421, -62.70546265415859 -10.68694046733015, -62.70546274133017 -10.68685002663578, -62.70537129936886 -10.6868499404057, -62.70537147376382 -10.68666905901688, -62.70528003185741 -10.68666897276153, -62.70528011908079 -10.68657853206708, -62.70518867720222 -10.68657844578571, -62.70518876445186 -10.68648800509148, -62.70509732260115 -10.68648791878409, -62.70500588075122 -10.68648783244994, -62.70500596805419 -10.68639739175669))"
2391,1,9100.0,S2B_MSIL2A_20190730T142759_N0213_R053_T20LNP_20190730T165020,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190730,20200131,T20LNP,"POLYGON ((-62.13853726747998 -10.68932793904561, -62.13844583396277 -10.68932768681608, -62.13844557892403 -10.68941811840969, -62.13762267712833 -10.68941584711998, -62.13762242184379 -10.68950627869341, -62.13725668766354 -10.68950526852676, -62.13725643226848 -10.68959570009092, -62.13734786583717 -10.68959595267491, -62.13734658896282 -10.69004811049872, -62.13743802266909 -10.69004836306687, -62.13752945637766 -10.69004861560826, -62.13752894572015 -10.69022947874282, -62.13762037948511 -10.69022973126182, -62.13771181325236 -10.69022998375404, -62.13771155797431 -10.6903204153249, -62.1378029917709 -10.69032066779256, -62.13780401276118 -10.68995894149722, -62.13816974753745 -10.68995995106524, -62.13817000267107 -10.68986951948135, -62.13826143634379 -10.68986977180427, -62.13826169144806 -10.68977934021767, -62.13862742605354 -10.68978034923297, -62.1386276810473 -10.68968991763711, -62.13899341558106 -10.68969092621547, -62.1389936704643 -10.68960049461036, -62.13881080324696 -10.68959999037906, -62.13871936964173 -10.68959973822327, -62.13871962460386 -10.68950930662417, -62.13862819102795 -10.6895090544438, -62.13862844601487 -10.68941862284635, -62.1385370124683 -10.68941837064141, -62.13853726747998 -10.68932793904561))"
2392,1,4800.0,S2B_MSIL2A_20190730T142759_N0213_R053_T20LNP_20190730T165020,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190730,20200131,T20LNP,"POLYGON ((-62.13588364997361 -10.69004406576843, -62.13570078264116 -10.6900435596954, -62.13569924739394 -10.6905861488303, -62.13560781356879 -10.69058589574051, -62.13560755765918 -10.69067632725895, -62.13551612380925 -10.6906760741402, -62.13551586787029 -10.69076650565593, -62.1354244339956 -10.69076625250822, -62.13542417802727 -10.69085668402123, -62.13533274412782 -10.69085643084457, -62.13533223213018 -10.69103729386461, -62.13542366608377 -10.69103754704566, -62.13551510003964 -10.69103780019993, -62.1355148440915 -10.69112823171354, -62.13560627807674 -10.69112848484324, -62.13560602215338 -10.69121891635851, -62.13569745616796 -10.69121916946363, -62.13578889018484 -10.69121942254199, -62.13578863431331 -10.69130985406111, -62.13588006835954 -10.69131010711489, -62.13606293645888 -10.69131061314215, -62.13606268066625 -10.69140104466731, -62.13624554882887 -10.69140155059187, -62.13624606030358 -10.69122068753227, -62.13615462627526 -10.69122043458775, -62.13615488203624 -10.69113000305934, -62.13606344803726 -10.69112975009024, -62.13597201404058 -10.69112949709437, -62.1359722698534 -10.69103906556982, -62.13588083588606 -10.69103881254937, -62.13588109172366 -10.69094838102648, -62.13578965778567 -10.69094812798146, -62.1357911929255 -10.6904055388461, -62.1358826267011 -10.690405791878, -62.13588364997361 -10.69004406576843))"
2393,1,16000.0,S2B_MSIL2A_20190730T142759_N0213_R053_T20LNP_20190730T165020,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190730,20200131,T20LNP,"POLYGON ((-62.59480853407801 -10.69432303722787, -62.59453420474227 -10.69432268104106, -62.59453408465473 -10.69441312061589, -62.59380253959007 -10.69441216959771, -62.59380217867106 -10.69468348829437, -62.59389362188163 -10.69468360726848, -62.59389350160021 -10.69477404683401, -62.59398494483894 -10.69477416578236, -62.59398470432706 -10.69495504491392, -62.59407614762102 -10.69495516383754, -62.59416759091606 -10.69495528273437, -62.59416747071267 -10.69504572230142, -62.59425891403586 -10.6950458411725, -62.59435035736014 -10.69504596001679, -62.59435023720984 -10.69513639958537, -62.59444168056227 -10.6951365184039, -62.59453312391577 -10.69513663719565, -62.59453288372028 -10.69531751633535, -62.59462432712903 -10.69531763510236, -62.59462372675692 -10.69576983294757, -62.59471517030216 -10.69576995169293, -62.59480661384848 -10.69577007041151, -62.594806493825 -10.69586050998103, -62.59489793739947 -10.69586062867385, -62.59489781740201 -10.69595106824387, -62.59498926100464 -10.69595118691092, -62.59498950094433 -10.6957703077683, -62.59508094449387 -10.69577042640651, -62.59508106443501 -10.69567998683339, -62.59517250795854 -10.69568010544379, -62.59517298760407 -10.69531834714195, -62.59544731785607 -10.69531870280013, -62.59544743768352 -10.69522826322028, -62.59553888107591 -10.69522838171841, -62.59553900087521 -10.69513794213701, -62.5954475575099 -10.69513782363991, -62.59535611414565 -10.69513770511602, -62.59535647369958 -10.69486638637483, -62.59526503041767 -10.69486626782723, -62.59517358713681 -10.69486614925285, -62.59517382694241 -10.69468527009354, -62.59508238371679 -10.69468515149442, -62.59508250364507 -10.69459471191501, -62.5949910604476 -10.69459459329013, -62.59499118040188 -10.69450415371121, -62.59489973723258 -10.69450403506058, -62.59480829406436 -10.69450391638316, -62.59480853407801 -10.69432303722787))"
2394,1,5300.0,S2B_MSIL2A_20190730T142759_N0213_R053_T20LNP_20190730T165020,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190730,20200131,T20LNP,"POLYGON ((-62.04873689114645 -10.69349839690528, -62.04864545866234 -10.69349811827923, -62.04864404997834 -10.69395026483857, -62.04818688691899 -10.69394887124652, -62.04818632315706 -10.69412972984244, -62.04809489049862 -10.69412945103889, -62.04809432667246 -10.69431030962787, -62.0480028939624 -10.69431003079273, -62.04800261201847 -10.69440046008401, -62.04791117928388 -10.69440018121969, -62.04791061533431 -10.69458103979584, -62.04800204812303 -10.69458131866499, -62.04800233007202 -10.69449088937476, -62.04836806114392 -10.69449200457398, -62.04836834298209 -10.69440157527358, -62.04864264123129 -10.69440241138465, -62.04864292298574 -10.6943119820765, -62.04882578844369 -10.6943125393452, -62.04882607014148 -10.69422211003169, -62.04891750284716 -10.69422238862348, -62.04891806618105 -10.69404152999006, -62.04882663352949 -10.69404125140309, -62.04882776027529 -10.69367953413952, -62.04873632773455 -10.69367925553543, -62.04873689114645 -10.69349839690528))"
